Metric,Period type,Period,Policy type,Issue policy,Task type,Task,Location,Market,Result
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Turkey,0.446
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Egypt,0.995
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Brazil,0.997
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Cambodia,0.998
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,South Korea,0.9329999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,United Kingdom,0.835
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Australia,0.96
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Germany,0.968
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Myanmar,0.996
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,United Arab Emirates,0.914
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Libya,0.9890000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Fake Engagement,All,All,Market,Argentina,0.986
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Dominican Republic,0.975
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Dangerous Activities & Challenges,All,All,Market,Saudi Arabia,0.996
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Pakistan,0.997
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Lebanon,0.997
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Libya,0.995
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Brazil,0.9890000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,All,All,0.993
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,Vietnam,0.96
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Trade of Regulated Goods & Services,All,All,Market,Canada,0.945
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Trade of Regulated Goods & Services,All,All,Market,United States,0.9259999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,United Arab Emirates,0.9009999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Australia,0.6659999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Algeria,0.9890000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Malaysia,0.987
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Thailand,0.9470000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Argentina,0.897
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Philippines,0.888
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Singapore,0.985
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Argentina,0.971
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Ecuador,0.99
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Philippines,0.9940000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Lebanon,0.899
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Libya,0.8859999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Morocco,0.8909999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Peru,0.976
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Nepal,0.9940000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Thailand,0.987
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Turkey,0.9179999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Algeria,0.9390000000000001
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Thailand,0.603
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Peru,0.945
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Argentina,0.7290000000000001
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Italy,0.748
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Philippines,0.9109999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Civic & Election Integrity,All,All,Market,Malaysia,0.995
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Colombia,0.8009999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,South Africa,0.995
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Dangerous Activities & Challenges,All,All,Market,Romania,0.915
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Bangladesh,0.9279999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Indonesia,0.922
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Peru,0.8640000000000001
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,South Korea,0.7509999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,Azerbaijan,0.873
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,Nepal,0.65
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,Thailand,0.74
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Vietnam,0.9470000000000001
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Italy,0.222
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Argentina,0.46399999999999997
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Ecuador,0.797
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Philippines,0.579
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Iraq,0.65
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Poland,0.345
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Spain,0.335
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Dominican Republic,0.922
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Bangladesh,0.863
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Mexico,0.368
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Sexually Suggestive Content,All,All,Market,France,0.256
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Iraq,0.413
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Poland,0.371
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Spain,0.6609999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,All,All,All,All,All,All,0.899
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,South Africa,0.6829999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Brazil,0.9179999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Nigeria,0.9279999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,United Kingdom,0.8740000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Indonesia,0.98
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Colombia,0.9570000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Singapore,0.9129999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Dominican Republic,0.9640000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Australia,0.9990000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Netherlands,0.9990000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Dangerous Activities & Challenges,All,All,Market,Vietnam,0.809
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Dominican Republic,0.9790000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Philippines,0.977
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,Azerbaijan,0.7879999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,Nepal,0.772
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,Nigeria,0.922
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,United Kingdom,0.872
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Bangladesh,0.7440000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Mexico,0.574
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Indonesia,0.6509999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Peru,0.8540000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Saudi Arabia,0.728
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Israel,0.9279999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Lebanon,0.6459999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Libya,0.722
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Morocco,0.6
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Iraq,0.909
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Poland,0.8009999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Spain,0.812
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Taiwan,0.9440000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Algeria,0.5479999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Germany,0.818
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Malaysia,0.506
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Thailand,0.733
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Peru,0.8340000000000001
Total videos removed,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Myanmar,1444331.0
Video: Removal rate of published,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Somalia,0.01
Video: Removal rate of published,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Ukraine,0.015
Category share,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,All,All,0.018000000000000002
Category share,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Kazakhstan,0.24
Category share,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Netherlands,0.091
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Civic & Election Integrity,All,All,Market,Nigeria,0.043
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Austria,1.0
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Azerbaijan,1.0
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Nepal,0.625
