Metric,Period Type,Period,Policy Type,Issue Policy,Task Type,Task,Location,Market,Result
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Romania,0.985
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Saudi Arabia,0.975
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Somalia,0.995
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,South Africa,0.992
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Spain,0.9940000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Switzerland,0.9740000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Taiwan,0.938
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Thailand,0.995
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Turkey,0.996
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Ukraine,0.9440000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,United Arab Emirates,0.95
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,United Kingdom,0.981
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,United States,0.9640000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Venezuela,0.9940000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Vietnam,0.9740000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,all,all,0.85
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Algeria,0.9109999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Argentina,0.799
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Australia,0.66
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Azerbaijan,0.965
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Bangladesh,0.9259999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Brazil,0.67
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Cambodia,0.877
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Canada,0.377
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Chile,0.716
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Colombia,0.917
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Dominican Republic,0.95
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Ecuador,0.816
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Egypt,0.778
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,France,0.75
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Germany,0.7040000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Indonesia,0.915
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Iraq,0.9740000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Israel,0.677
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Italy,0.821
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Japan,0.588
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Kazakhstan,0.966
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Laos,0.7340000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Lebanon,0.961
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Libya,0.9640000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Malaysia,0.95
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Mexico,0.48
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Morocco,0.8909999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Myanmar,0.7440000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Nepal,0.813
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Netherlands,0.878
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Nigeria,0.721
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Pakistan,0.8240000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Peru,0.856
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Philippines,0.9079999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Poland,0.91
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Romania,0.9309999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Saudi Arabia,0.8690000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Somalia,0.833
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,South Africa,0.7609999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Spain,0.833
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Switzerland,0.897
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Taiwan,0.701
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Thailand,0.8009999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Turkey,0.948
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Ukraine,0.929
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,United Arab Emirates,0.915
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,United Kingdom,0.8
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,United States,0.7759999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Venezuela,0.94
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",all,all,Market,Vietnam,0.902
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,all,all,0.366
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Algeria,0.182
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Argentina,0.261
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Australia,0.657
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Azerbaijan,0.152
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Bangladesh,0.391
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Brazil,0.264
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Cambodia,0.43
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Canada,0.36700000000000005
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Chile,0.462
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Colombia,0.196
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Dominican Republic,0.294
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Ecuador,0.18899999999999997
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Egypt,0.247
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,France,0.474
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Germany,0.475
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Indonesia,0.59
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Iraq,0.12
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Israel,0.14300000000000002
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Italy,0.638
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Japan,0.09699999999999999
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Kazakhstan,0.431
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Laos,0.7909999999999999
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Lebanon,0.138
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Libya,0.049
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Malaysia,0.21100000000000002
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Mexico,0.35
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Morocco,0.18100000000000002
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Myanmar,0.47600000000000003
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Nepal,0.54
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Netherlands,0.54
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Nigeria,0.349
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Pakistan,0.156
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Peru,0.221
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Philippines,0.54
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Poland,0.853
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Romania,0.701
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Saudi Arabia,0.141
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Somalia,0.013000000000000001
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,South Africa,0.56
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Spain,0.6579999999999999
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Switzerland,0.263
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Taiwan,0.21600000000000003
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Thailand,0.409
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Turkey,0.282
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Ukraine,0.58
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,United Arab Emirates,0.068
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,United Kingdom,0.615
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,United States,0.33
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Venezuela,0.153
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",task_type,human moderation,Market,Vietnam,0.47
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Commercial Disclosure & Paid Promotion,all,all,all,all,0.996
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Commercial Disclosure & Paid Promotion,all,all,Market,Egypt,0.998
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Commercial Disclosure & Paid Promotion,all,all,Market,Indonesia,0.9990000000000001
